schedule_code,schedule_for_route_code,route_code,route_name,route_destination,route_variant,first_stop_code,last_stop_code,start_time,stop_time,run_code,duty_code,is_halfway,shift_type
18/MA06,5517435,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,19:55:00,20:55:00,18/MA06,MA06-S,0,Second Shift 
18/AM05,5517436,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,20:10:00,21:05:00,18/AM05,AM05-S,0,Second Shift 
18/AM03,5517437,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,20:25:00,21:20:00,18/AM03,AM03-S,0,Second Shift 
18/MA04,5517438,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,21:00:00,21:50:00,18/MA04,MA04-S,0,Second Shift 
18/AM06,5517439,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,20:40:00,21:35:00,18/AM06,AM06-S,0,Second Shift 
18/AM04,5517440,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,21:20:00,22:10:00,18/AM04,AM04-S,0,Second Shift 
18/MA05,5517441,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,21:40:00,22:30:00,18/MA05,MA05-S,0,Second Shift 
18/MA02,5517442,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,20:20:00,21:20:00,18/MA02,MA02-S,0,Second Shift 
18/MA05,5517443,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,20:35:00,21:35:00,18/MA05,MA05-S,0,Second Shift 
18/MA03,5517444,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,20:50:00,21:50:00,18/MA03,MA03-S,0,Second Shift 
18/MA06,5517447,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,21:05:00,22:00:00,18/MA06,MA06-S,0,Second Shift 
18/AM05,5517448,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,21:25:00,22:20:00,18/AM05,AM05-S,0,Second Shift 
18/MA04,5517449,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,22:15:00,23:03:00,18/MA04,MA04-S,0,Second Shift 
18/AM06,5517450,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,21:50:00,22:45:00,18/AM06,AM06-S,0,Second Shift 
18/MA06,5517453,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,22:00:00,22:48:00,18/MA06,MA06-S,0,Second Shift 
18/AM06,5517454,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,22:45:00,23:33:00,18/AM06,AM06-S,0,Second Shift 
18/AM05,5517456,18D,Maninagar - Airport,Ahmedabad Domestic Airport,NORMAL,57,1001,22:20:00,23:08:00,18/AM05,AM05-S,0,Second Shift 
18/MA05,5517457,18U,Airport - Maninagar,Maninagar,NORMAL,1002,317,22:45:00,23:33:00,18/MA05,MA05-S,0,Second Shift 
18/AM04,5517458,18E-AS,Airport - Shastrinagar,Shastrinagar,NORMAL,1002,11,22:12:00,22:37:00,18/AM04,AM04-S,0,Second Shift 
18/AM03,5517459,18E-AS,Airport - Shastrinagar,Shastrinagar,NORMAL,1002,11,21:25:00,21:50:00,18/AM03,AM03-S,0,Second Shift 
18/AM01,5517460,18E,Maninagar - Jaimangal,Jaimangal,NORMAL,57,14,10:31:00,11:16:00,18/AM01,AM01-F,0,First Shift
18/AM01,5517461,18E-AS,Airport - Shastrinagar,Shastrinagar,NORMAL,1002,11,20:42:00,21:07:00,18/AM01,AM01-S,0,Second Shift 
18/MA05,5517462,18S,Jaimangal - Maninagar,Maninagar,NORMAL,13,317,16:14:00,16:59:00,18/MA05,MA05-S,0,Second Shift 
18/MA06,5517464,18S,Jaimangal - Maninagar,Maninagar,NORMAL,13,317,16:46:00,17:31:00,18/MA06,MA06-S,0,Second Shift 
18/AM06,5517465,18S,Jaimangal - Maninagar,Maninagar,NORMAL,13,317,17:15:00,18:00:00,18/AM06,AM06-S,0,Second Shift 
18/AM02,5517466,18E,Maninagar - Jaimangal,Jaimangal,NORMAL,57,14,19:45:00,20:30:00,18/AM02,AM02-S,0,Second Shift 
8/NI07,5518389,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,6:55:00,7:13:00,8/NI07,NI07-F,0,First Shift
8/NI08,5518390,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,7:11:00,7:29:00,8/NI08,NI08-F,0,First Shift
8/NI05,5518391,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,20:37:00,20:55:00,8/NI05,NI05-S,0,Second Shift 
8/NI06,5518392,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,20:49:00,21:07:00,8/NI06,NI06-S,0,Second Shift 
8/NI07,5518393,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,21:09:00,21:27:00,8/NI07,NI07-S,0,Second Shift 
8/NI05,5518394,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,12:22:00,12:40:00,8/NI05,NI05-F,0,First Shift
8/NI06,5518395,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,12:38:00,12:56:00,8/NI06,NI06-F,0,First Shift
8/NI07,5518396,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,12:46:00,13:04:00,8/NI07,NI07-F,0,First Shift
8/NI08,5518397,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,13:06:00,13:24:00,8/NI08,NI08-F,0,First Shift
8/NI09,5518398,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,13:30:00,13:48:00,8/NI09,NI09-F,0,First Shift
8/NI10,5518399,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,13:42:00,14:00:00,8/NI10,NI10-F,0,First Shift
8/NI11,5518400,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,13:54:00,14:12:00,8/NI11,NI11-F,0,First Shift
8/NI05,5518401,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,14:11:00,14:29:00,8/NI05,NI05-S,0,Second Shift 
8/NI06,5518402,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,14:26:00,14:44:00,8/NI06,NI06-S,0,Second Shift 
8/NI11,5518403,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,15:41:00,15:59:00,8/NI11,NI11-S,0,Second Shift 
8/NI10,5518404,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,15:26:00,15:44:00,8/NI10,NI10-S,0,Second Shift 
8/NI09,5518405,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,15:11:00,15:29:00,8/NI09,NI09-S,0,Second Shift 
8/NI08,5518406,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,14:55:00,15:13:00,8/NI08,NI08-S,0,Second Shift 
8/NI07,5518407,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,14:40:00,14:58:00,8/NI07,NI07-S,0,Second Shift 
8/NI05,5518408,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,6:35:00,6:53:00,8/NI05,NI05-F,0,First Shift
8/NI08,5518409,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,21:25:00,21:43:00,8/NI08,NI08-S,0,Second Shift 
8/NI06,5518410,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,6:45:00,7:03:00,8/NI06,NI06-F,0,First Shift
8/NI01,5518411,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,19:46:00,20:04:00,8/NI01,NI01-S,0,Second Shift 
8/NI02,5518412,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,19:58:00,20:16:00,8/NI02,NI02-S,0,Second Shift 
8/NI03,5518413,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,20:11:00,20:29:00,8/NI03,NI03-S,0,Second Shift 
8/NI04,5518414,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,20:24:00,20:42:00,8/NI04,NI04-S,0,Second Shift 
8/NI09,5518415,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,21:49:00,22:07:00,8/NI09,NI09-S,0,Second Shift 
8/NI10,5518416,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,22:13:00,22:31:00,8/NI10,NI10-S,0,Second Shift 
8/NI11,5518417,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,22:20:00,22:38:00,8/NI11,NI11-S,0,Second Shift 
8/NI12,5518418,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,22:42:00,23:00:00,8/NI12,NI12-S,0,Second Shift 
8/NI09,5518419,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,7:27:00,7:45:00,8/NI09,NI09-F,0,First Shift
8/NI10,5518420,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,7:41:00,7:59:00,8/NI10,NI10-F,0,First Shift
8/NI11,5518421,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,7:58:00,8:16:00,8/NI11,NI11-F,0,First Shift
8/IN07,5518422,8S-CI,Chhipa Society - Iskcon,ISKCON Cross Road,NORMAL,70,144,7:47:00,8:27:00,8/IN07,IN07-F,0,First Shift
8/IN08,5518423,8S-CI,Chhipa Society - Iskcon,ISKCON Cross Road,NORMAL,70,144,8:03:00,8:43:00,8/IN08,IN08-F,0,First Shift
8/IN01,5518424,8E-IK,Iskcon - Kashiram Textiles,Kashiram Textiles,NORMAL,143,75,21:34:00,22:14:00,8/IN01,IN01-S,0,Second Shift 
8/IN03,5518425,8E-IK,Iskcon - Kashiram Textiles,Kashiram Textiles,NORMAL,143,75,22:55:00,23:35:00,8/IN03,IN03-S,0,Second Shift 
8/IN07,5518426,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,10:00:00,11:20:00,8/IN07,IN07-F,0,First Shift
8/IN06,5518427,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,9:54:00,11:04:00,8/IN06,IN06-F,0,First Shift
8/IN07,5518428,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,13:34:00,14:44:00,8/IN07,IN07-F,0,First Shift
8/IN07,5518429,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,12:02:00,13:17:00,8/IN07,IN07-F,0,First Shift
8/IN06,5518430,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:27:00,18:47:00,8/IN06,IN06-S,0,Second Shift 
8/NI04,5518431,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,13:40:00,13:58:00,8/NI04,NI04-S,0,Second Shift 
8/NI04,5518432,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,11:48:00,12:06:00,8/NI04,NI04-F,0,First Shift
8/IN06,5518433,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,7:18:00,8:15:00,8/IN06,IN06-F,0,First Shift
8/IN07,5518434,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,8:34:00,9:39:00,8/IN07,IN07-F,0,First Shift
8/NI19,5518435,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,9:54:00,11:06:00,8/NI19,NI19-F,0,First Shift
8/NI19,5518436,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,9:35:00,9:53:00,8/NI19,NI19-F,0,First Shift
8/NI19,5518437,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,11:40:00,12:55:00,8/NI19,NI19-F,0,First Shift
8/NI19,5518438,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,13:10:00,14:20:00,8/NI19,NI19-F,0,First Shift
8/NI19,5518439,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,14:54:00,16:14:00,8/NI19,NI19-F,0,First Shift
8/NI19,5518440,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:25:00,19:40:00,8/NI19,NI19-S,0,Second Shift 
8/NI19,5518441,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:56:00,21:16:00,8/NI19,NI19-S,0,Second Shift 
8/NI19,5518442,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,18:06:00,18:24:00,8/NI19,NI19-S,0,Second Shift 
8/NI19,5518443,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,21:32:00,22:37:00,8/NI19,NI19-S,0,Second Shift 
8/NI17,5518444,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,21:08:00,22:13:00,8/NI17,NI17-S,0,Second Shift 
8/NI17,5518445,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,22:27:00,23:37:00,8/NI17,NI17-S,0,Second Shift 
8/NI16,5518446,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,20:44:00,21:54:00,8/NI16,NI16-S,0,Second Shift 
8/NI19,5518447,8E-NC,Naroda Gam - Geeta Gauri Cinema,Geeta Gauri Cinema,NORMAL,273,101,16:15:00,16:33:00,8/NI19,NI19-F,0,First Shift
8/NI13,5518448,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:36:00,17:51:00,8/NI13,NI13-S,0,Second Shift 
8/NI13,5518449,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:15:00,19:40:00,8/NI13,NI13-S,0,Second Shift 
8/NI12,5518450,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:24:00,17:39:00,8/NI12,NI12-S,0,Second Shift 
8/NI04,5518451,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:26:00,18:41:00,8/NI04,NI04-S,0,Second Shift 
8/NI12,5518452,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:07:00,19:32:00,8/NI12,NI12-S,0,Second Shift 
8/NI05,5518453,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:16:00,20:36:00,8/NI05,NI05-S,0,Second Shift 
8/NI09,5518454,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:19:00,18:39:00,8/NI09,NI09-S,0,Second Shift 
8/NI09,5518455,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:54:00,20:09:00,8/NI09,NI09-S,0,Second Shift 
8/NI10,5518456,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:43:00,19:03:00,8/NI10,NI10-S,0,Second Shift 
8/NI10,5518457,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,19:18:00,20:33:00,8/NI10,NI10-S,0,Second Shift 
8/NI04,5518458,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:57:00,20:22:00,8/NI04,NI04-S,0,Second Shift 
8/NI09,5518459,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,20:28:00,21:48:00,8/NI09,NI09-S,0,Second Shift 
8/NI07,5518460,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:48:00,21:08:00,8/NI07,NI07-S,0,Second Shift 
8/NI05,5518461,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:46:00,19:01:00,8/NI05,NI05-S,0,Second Shift 
8/NI06,5518462,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:28:00,20:48:00,8/NI06,NI06-S,0,Second Shift 
8/NI10,5518463,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,20:53:00,22:13:00,8/NI10,NI10-S,0,Second Shift 
8/NI06,5518464,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:58:00,19:13:00,8/NI06,NI06-S,0,Second Shift 
8/NI15,5518465,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:18:00,18:33:00,8/NI15,NI15-S,0,Second Shift 
8/NI03,5518466,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:02:00,18:17:00,8/NI03,NI03-S,0,Second Shift 
8/NI03,5518467,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:45:00,20:10:00,8/NI03,NI03-S,0,Second Shift 
8/NI02,5518468,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:46:00,18:01:00,8/NI02,NI02-S,0,Second Shift 
8/NI07,5518469,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:18:00,19:33:00,8/NI07,NI07-S,0,Second Shift 
8/NI02,5518470,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:33:00,19:58:00,8/NI02,NI02-S,0,Second Shift 
8/NI01,5518471,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:12:00,17:27:00,8/NI01,NI01-S,0,Second Shift 
8/NI01,5518472,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:21:00,19:46:00,8/NI01,NI01-S,0,Second Shift 
8/NI14,5518473,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:54:00,18:09:00,8/NI14,NI14-S,0,Second Shift 
8/NI14,5518474,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:27:00,19:52:00,8/NI14,NI14-S,0,Second Shift 
8/NI11,5518475,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:51:00,19:11:00,8/NI11,NI11-S,0,Second Shift 
8/NI17,5518476,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,14:09:00,15:29:00,8/NI17,NI17-F,0,First Shift
8/NI11,5518477,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,16:00:00,17:15:00,8/NI11,NI11-S,0,Second Shift 
8/NI01,5518478,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,12:58:00,14:13:00,8/NI01,NI01-S,0,Second Shift 
8/NI05,5518479,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,14:30:00,15:50:00,8/NI05,NI05-S,0,Second Shift 
8/NI09,5518480,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,15:30:00,16:50:00,8/NI09,NI09-S,0,Second Shift 
8/IN01,5518481,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,15:33:00,16:53:00,8/IN01,IN01-S,0,Second Shift 
8/NI01,5518482,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,14:39:00,15:59:00,8/NI01,NI01-S,0,Second Shift 
8/IN05,5518483,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,20:20:00,21:40:00,8/IN05,IN05-S,0,Second Shift 
8/IN04,5518484,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:39:00,19:54:00,8/IN04,IN04-S,0,Second Shift 
8/IN04,5518485,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,21:56:00,23:01:00,8/IN04,IN04-S,0,Second Shift 
8/IN08,5518486,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,21:15:00,22:30:00,8/IN08,IN08-S,0,Second Shift 
8/NI16,5518487,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:10:00,20:30:00,8/NI16,NI16-S,0,Second Shift 
8/NI17,5518488,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:52:00,19:07:00,8/NI17,NI17-S,0,Second Shift 
8/IN01,5518489,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,20:20:00,21:30:00,8/IN01,IN01-S,0,Second Shift 
8/NI08,5518490,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,16:53:00,18:13:00,8/NI08,NI08-S,0,Second Shift 
8/IN08,5518491,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,22:44:00,23:44:00,8/IN08,IN08-S,0,Second Shift 
8/IN03,5518492,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:41:00,21:01:00,8/IN03,IN03-S,0,Second Shift 
8/IN02,5518493,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:04:00,20:24:00,8/IN02,IN02-S,0,Second Shift 
8/NI02,5518494,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,13:22:00,14:32:00,8/NI02,NI02-S,0,Second Shift 
8/NI06,5518495,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,14:45:00,16:05:00,8/NI06,NI06-S,0,Second Shift 
8/NI15,5518496,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:51:00,20:16:00,8/NI15,NI15-S,0,Second Shift 
8/NI02,5518497,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,15:09:00,16:29:00,8/NI02,NI02-S,0,Second Shift 
8/IN05,5518498,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:11:00,18:31:00,8/IN05,IN05-S,0,Second Shift 
8/NI03,5518499,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,13:46:00,14:56:00,8/NI03,NI03-S,0,Second Shift 
8/NI16,5518500,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:40:00,18:55:00,8/NI16,NI16-S,0,Second Shift 
8/NI07,5518501,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,15:00:00,16:20:00,8/NI07,NI07-S,0,Second Shift 
8/NI18,5518502,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:04:00,19:19:00,8/NI18,NI18-S,0,Second Shift 
8/NI03,5518503,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,15:21:00,16:41:00,8/NI03,NI03-S,0,Second Shift 
8/NI05,5518504,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,16:09:00,17:29:00,8/NI05,NI05-S,0,Second Shift 
8/NI06,5518505,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,16:21:00,17:41:00,8/NI06,NI06-S,0,Second Shift 
8/IN04,5518506,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:03:00,18:23:00,8/IN04,IN04-S,0,Second Shift 
8/NI18,5518507,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:34:00,20:54:00,8/NI18,NI18-S,0,Second Shift 
8/NI08,5518508,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:32:00,19:47:00,8/NI08,NI08-S,0,Second Shift 
8/NI07,5518509,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,16:43:00,18:03:00,8/NI07,NI07-S,0,Second Shift 
8/NI08,5518510,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,20:04:00,21:24:00,8/NI08,NI08-S,0,Second Shift 
8/NI04,5518511,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,15:45:00,17:05:00,8/NI04,NI04-S,0,Second Shift 
8/NI17,5518512,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,19:22:00,20:42:00,8/NI17,NI17-S,0,Second Shift 
8/IN08,5518513,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,17:59:00,19:19:00,8/IN08,IN08-S,0,Second Shift 
8/IN08,5518514,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,19:38:00,20:53:00,8/IN08,IN08-S,0,Second Shift 
8/IN01,5518515,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:10:00,18:25:00,8/IN01,IN01-S,0,Second Shift 
8/NI10,5518516,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,15:45:00,17:05:00,8/NI10,NI10-S,0,Second Shift 
8/NI16,5518517,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,13:54:00,15:09:00,8/NI16,NI16-F,0,First Shift
8/IN02,5518518,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,17:34:00,18:49:00,8/IN02,IN02-S,0,Second Shift 
8/IN01,5518519,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,18:39:00,20:04:00,8/IN01,IN01-S,0,Second Shift 
8/IN02,5518520,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,15:57:00,17:17:00,8/IN02,IN02-S,0,Second Shift 
8/IN03,5518521,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,16:33:00,17:53:00,8/IN03,IN03-S,0,Second Shift 
8/IN05,5518522,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:46:00,20:01:00,8/IN05,IN05-S,0,Second Shift 
8/IN05,5518523,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,22:08:00,23:08:00,8/IN05,IN05-S,0,Second Shift 
8/NI04,5518524,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,14:00:00,15:20:00,8/NI04,NI04-S,0,Second Shift 
8/IN03,5518525,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,18:11:00,19:26:00,8/IN03,IN03-S,0,Second Shift 
8/NI08,5518526,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,15:15:00,16:35:00,8/NI08,NI08-S,0,Second Shift 
8/IN03,5518527,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,21:44:00,22:49:00,8/IN03,IN03-S,0,Second Shift 
8/IN04,5518528,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,20:12:00,21:32:00,8/IN04,IN04-S,0,Second Shift 
8/IN02,5518529,8D,Naroda Gam - Iskcon,ISKCON Cross Road,NORMAL,273,144,20:56:00,22:06:00,8/IN02,IN02-S,0,Second Shift 
8/NI14,5518530,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,13:26:00,14:41:00,8/NI14,NI14-F,0,First Shift
8/NI15,5518531,8U,Iskcon - Naroda Gam,Naroda Gam,NORMAL,143,319,13:39:00,14:54:00,8/NI15,NI15-F,0,First Shift
8/NI03,5518532,8S-CN,Geeta Gauri Cinema - Naroda Gam,Naroda Gam,NORMAL,102,319,13:27:00,13:45:00,8/NI03,NI03-S,0,Second Shift 
